tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	10983	0	live	CCNI	CCNI1, CYC1, CYI	cyclin I	cyclin-I|cyclin ITI	4q21.1	4	NC_000004.12	77047155	77075989	minus	8	618783	
9606	Homo sapiens	25957	0	live	PNISR	C6orf111, HSPC306, SFRS18, SRrp130, bA98I9.2	PNN interacting serine and arginine rich protein	arginine/serine-rich protein PNISR|PNN-interacting serine/arginine-rich protein|SR-related protein|SR-rich protein|serine-arginine-rich-splicing regulatory protein 130|splicing factor, arginine/serine-rich 130|splicing factor, arginine/serine-rich 18	6q16.2	6	NC_000006.12	99398050	99425308	minus	14	616653	
9606	Homo sapiens	54851	0	live	ANKRD49	FGIF, GBIF	ankyrin repeat domain 49	ankyrin repeat domain-containing protein 49|fetal globin-inducing factor	11q21	11	NC_000011.10	94493984	94499578	plus	3	619571	
9606	Homo sapiens	79364	0	live	ZXDC	ZXDL	ZXD family zinc finger C	zinc finger protein ZXDC|SERH2790|ZXD-like zinc finger protein	3q21.3	3	NC_000003.12	126437601	126475891	minus	10	615746	
9606	Homo sapiens	5939	0	live	RBMS2	SCR3	RNA binding motif single stranded interacting protein 2	RNA-binding motif, single-stranded-interacting protein 2|suppressor of CDC2 with RNA-binding motif 3	12q13.3	12	NC_000012.12	56520405	56596193	plus	20	602387	
9606	Homo sapiens	7701	0	live	ZNF142	HA4654, NEDISHM, pHZ-49	zinc finger protein 142	zinc finger protein 142|zinc finger protein 142 (clone pHZ-49)	2q35	2	NC_000002.12	218633329	218659623	minus	11	604083	
9606	Homo sapiens	138474	0	live	TAF1L	TAF(II)210, TAF2A2	TATA-box binding protein associated factor 1 like	transcription initiation factor TFIID subunit 1-like|TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 210kDa-like|TBP-associated factor 1-like|TBP-associated factor 210 kDa|TBP-associated factor RNA polymerase 1-like|transcription initiation factor TFIID 210 kDa subunit	9p21.1	9	NC_000009.12	32629454	32635669	minus	1	607798	
9606	Homo sapiens	57664	0	live	PLEKHA4	PEPP1	pleckstrin homology domain containing A4	pleckstrin homology domain-containing family A member 4|PH domain-containing family A member 4|phosphoinositol 3-phosphate-binding PH domain protein 1|pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4	19q13.33	19	NC_000019.10	48837097	48868617	minus	21	607769	
9606	Homo sapiens	54921	0	live	CHTF8	CTF8, DERPC	chromosome transmission fidelity factor 8	chromosome transmission fidelity protein 8 homolog|CTF8, chromosome transmission fidelity factor 8 homolog|decreased expression in renal and prostate cancer protein	16q22.1	16	NC_000016.10	69118010	69132588	minus	5	613202	
9606	Homo sapiens	4947	0	live	OAZ2	AZ2	ornithine decarboxylase antizyme 2	ornithine decarboxylase antizyme 2|ODC-Az 2	15q22.31	15	NC_000015.10	64687574	64703281	minus	5	604152	
10090	Mus musculus	107829	0	live	Thoc5	1700060C24Rik, A430085L24Rik, Fmip, PK1.3, Sgk2	THO complex 5	THO complex subunit 5 homolog|Fms interacting protein|fms-interacting protein|serum/glucocorticoid regulated kinase 2	11 3.09 cM	11	NC_000077.7	4845339	4878867	plus	21		
9606	Homo sapiens	55625	0	live	ZDHHC7	DHHC7, SERZ-B, SERZ1, ZNF370	zDHHC palmitoyltransferase 7	palmitoyltransferase ZDHHC7|DHHC-7|Sertoli cell gene with zinc finger domain-I(2)|Sertoli cell gene with zinc finger domain-beta|acyltransferase ZDHHC7|zinc finger DHHC domain-containing protein 7|zinc finger DHHC-type containing 7|zinc finger DHHC-type palmitoyltransferase 7|zinc finger protein 370|zinc finger, DHHC domain containing 7	16q24.1	16	NC_000016.10	84974175	85027631	minus	13	614604	
9606	Homo sapiens	84221	0	live	SPATC1L	C21orf56	spermatogenesis and centriole associated 1 like	speriolin-like protein|spermatogenesis and centriole-associated protein 1-like protein	21q22.3	21	NC_000021.9	46161160	46184459	minus	6	612412	
9606	Homo sapiens	51061	0	live	TXNDC11	EFP1	thioredoxin domain containing 11	thioredoxin domain-containing protein 11|EF-hand binding protein 1	16p13.13	16	NC_000016.10	11679083	11742857	minus	15	617792	
9606	Homo sapiens	55066	0	live	PDPR	PDP3	pyruvate dehydrogenase phosphatase regulatory subunit	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	16q22.1	16	NC_000016.10	70113626	70163427	plus	23	617835	
9606	Homo sapiens	112936	0	live	VPS26B	Pep8b	VPS26 retromer complex component B	vacuolar protein sorting-associated protein 26B|vesicle protein sorting 26B	11q25	11	NC_000011.10	134224671	134247788	plus	7	610027	
9606	Homo sapiens	9654	0	live	TTLL4		tubulin tyrosine ligase like 4	tubulin monoglutamylase TTLL4|protein monoglutamylase TTLL4|tubulin polyglutamylase TTLL4|tubulin tyrosine ligase-like family, member 4|tubulin--tyrosine ligase-like protein 4	2q35	2	NC_000002.12	218710835	218759724	plus	21	618738	
9606	Homo sapiens	91272	0	live	BOD1	FAM44B	biorientation of chromosomes in cell division 1	biorientation of chromosomes in cell division protein 1|biorientation defective 1|family with sequence similarity 44, member B	5q35.2	5	NC_000005.10	173607145	173616650	minus	5	616745	
9606	Homo sapiens	26123	0	live	TCTN3	C10orf61, JBTS18, OFD4, TECT3	tectonic family member 3	tectonic-3	10q24.1	10	NC_000010.11	95663401	95693927	minus	14	613847	
9606	Homo sapiens	7866	0	live	IFRD2	IFNRP, SKMc15, SM15	interferon related developmental regulator 2	interferon-related developmental regulator 2|interferon-related protein	3p21.31	3	NC_000003.12	50287732	50292429	minus	12	602725	
9606	Homo sapiens	124359	0	live	CDYL2	PCCP1	chromodomain Y like 2	chromodomain Y-like protein 2|CDY-like 2|chromodomain protein, Y-like 2|prostate cancer candidate protein 1, PCCP1	16q23.2	16	NC_000016.10	80597907	80805037	minus	10	618816	
9606	Homo sapiens	1954	0	live	MEGF8	C19orf49, CRPT2, EGFL4, SBP1	multiple EGF like domains 8	multiple epidermal growth factor-like domains protein 8|EGF-like domain-containing protein 4|EGF-like-domain, multiple 4|HBV pre-S2-binding protein 1|HBV pre-s2 binding protein 1|epidermal growth factor-like protein 4|hepatitis B virus pre-S2-binding protein 1	19q13.2	19	NC_000019.10	42325635	42378765	plus	42	604267	
9606	Homo sapiens	9746	0	live	CLSTN3	CDHR14, CSTN3, alcbeta	calsyntenin 3	calsyntenin-3|alc-beta|alcadein beta|cadherin-related family member 14	12p13.31	12	NC_000012.12	7129093	7158945	plus	20	611324	
9606	Homo sapiens	23228	0	live	PLCL2	PLCE2	phospholipase C like 2	inactive phospholipase C-like protein 2|PLC-L(2)|PLC-L2|PLC-epsilon-2|phospholipase C-L2|phospholipase C-epsilon-2	3p24.3	3	NC_000003.12	16884955	17090606	plus	8	614276	
9606	Homo sapiens	116138	0	live	KLHDC3	PEAS, dJ20C7.3	kelch domain containing 3	kelch domain-containing protein 3|testis intracellular mediator protein	6p21.1	6	NC_000006.12	43014249	43021294	plus	13	611248	
9606	Homo sapiens	114789	0	live	SLC25A25	MCSC, PCSCL, SCAMC-2, SCAMC2	solute carrier family 25 member 25	mitochondrial adenyl nucleotide antiporter SLC25A25|calcium-binding mitochondrial carrier protein SCaMC-2|mitochondrial ATP-Mg/Pi carrier protein 3|mitochondrial Ca(2+)-dependent solute carrier protein 3|short calcium-binding mitochondrial carrier 2|short calcium-binding mitochondrial carrier protein 2|small calcium-binding mitochondrial carrier 2|solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 25	9q34.11	9	NC_000009.12	128068232	128109245	plus	13	608745	
9606	Homo sapiens	65265	0	live	C8orf33		chromosome 8 open reading frame 33	UPF0488 protein C8orf33	8q24.3	8	NC_000008.11	145052467	145056030	plus	5		
9606	Homo sapiens	25847	0	live	ANAPC13	APC13, SWM1	anaphase promoting complex subunit 13	anaphase-promoting complex subunit 13|cyclosome subunit 13	3q22.2	3	NC_000003.12	134477704	134486023	minus	3	614484	
9606	Homo sapiens	222068	0	live	TMED4	ERS25, GMP25iso, HNLF, p24a3, p24alpha3	transmembrane p24 trafficking protein 4	transmembrane emp24 domain-containing protein 4|endoplasmic reticulum stress-response protein 25 kDa|p24 family protein alpha-3|putative NF-kappa-B-activating protein 156|putative NFkB activating protein HNLF|transmembrane emp24 protein transport domain containing 4	7p13	7	NC_000007.14	44577894	44582231	minus	5	612038	
9606	Homo sapiens	65056	0	live	GPBP1	GPBP, SSH6, VASCULIN	GC-rich promoter binding protein 1	vasculin|vascular wall-linked protein	5q11.2	5	NC_000005.10	57174059	57264679	plus	14	608412	
9606	Homo sapiens	7993	0	live	UBXN8	D8S2298E, REP8, UBXD6	UBX domain protein 8	UBX domain-containing protein 8|Reproduction/chromosome 8|UBX domain-containing protein 6|rep-8 protein|reproduction 8 protein	8p12	8	NC_000008.11	30729135	30767006	plus	11	602155	
9606	Homo sapiens	10322	0	live	SMYD5	NN8-4AG, RAI15, RRG1, ZMYND23	SMYD family member 5	protein-lysine N-trimethyltransferase SMYD5|SET and MYND domain-containing protein 5|[histone H3]-lysine20 N-trimethyltransferase SMYD5|[histone H4]-lysine20 N-trimethyltransferase SMYD5|[histone H4]-lysine36 N-trimethyltransferase SMYD5|histone-lysine N-trimethyltransferase SMYD5|retinoic acid induced 15|retinoic acid responsive|retinoic acid-induced protein 15	2p13.2	2	NC_000002.12	73214245	73227221	plus	13	619114	
9606	Homo sapiens	162427	0	live	RETREG3	FAM134C	reticulophagy regulator family member 3	reticulophagy regulator 3|family with sequence similarity 134 member C|protein FAM134C	17q21.2	17	NC_000017.11	42579508	42609427	minus	10	616498	
9606	Homo sapiens	55796	0	live	MBNL3	CHCR, MBLX, MBLX39, MBXL	muscleblind like splicing regulator 3	muscleblind-like protein 3|Cys3His CCG1-required protein|muscleblind-like 3|muscleblind-like X-linked protein	Xq26.2	X	NC_000023.11	132369320	132490035	minus	15	300413	
9606	Homo sapiens	339123	0	live	JMJD8	C16orf20, PP14397	jumonji domain containing 8	jmjC domain-containing protein 8|jumonji domain-containing protein 8	16p13.3	16	NC_000016.10	681670	684334	minus	8		
9606	Homo sapiens	55969	0	live	RAB5IF	C20orf24, CFSMR2, OPTI, PNAS-11, RCAF1, RIP5	RAB5 interacting factor	GEL complex subunit OPTI|obligate partner of TMCO1 insertase|rab5-interacting protein|respirasome complex assembly factor 1|uncharacterized protein C20orf24	20q11.23	20	NC_000020.11	36605779	36612557	plus	5	619960	
9606	Homo sapiens	347240	0	live	KIF24	C9orf48, bA571F15.4	kinesin family member 24	kinesin-like protein KIF24	9p13.3	9	NC_000009.12	34252380	34333671	minus	17	613747	
9606	Homo sapiens	10794	0	live	ZNF460	HZF8, ZNF272	zinc finger protein 460	zinc finger protein 460|zinc finger protein 272|zinc finger protein HZF8	19q13.43	19	NC_000019.10	57279982	57294069	plus	4	604755	
9606	Homo sapiens	57594	0	live	HOMEZ	KIAA1443	homeobox and leucine zipper encoding	homeobox and leucine zipper protein Homez|homeodomain leucine zipper-containing factor	14q11.2	14	NC_000014.9	23272422	23286132	minus	2	608119	
9606	Homo sapiens	84967	0	live	LSM10	MST074, MSTP074	LSM10, U7 small nuclear RNA associated	U7 snRNA-associated Sm-like protein LSm10|U7 snRNP-specific Sm-like protein LSM10	1p34.3	1	NC_000001.11	36393436	36397908	minus	2	617909	
9606	Homo sapiens	22889	0	live	KHDC4	BLOM7, KIAA0907, SNORA80EHG	KH domain containing 4, pre-mRNA splicing factor	KH homology domain-containing protein 4|brings lots of money 7|pre-mRNA splicing factor protein KHDC4|protein BLOM7	1q22	1	NC_000001.11	155913045	155934413	minus	14	619370	
9606	Homo sapiens	81605	0	live	URM1	C9orf74	ubiquitin related modifier 1	ubiquitin-related modifier 1|ubiquitin-related modifier 1 homolog	9q34.11	9	NC_000009.12	128371319	128392016	plus	3	612693	
9606	Homo sapiens	79763	0	live	ISOC2		isochorismatase domain containing 2	isochorismatase domain-containing protein 2|isochorismatase domain-containing protein 2, mitochondrial	19q13.42	19	NC_000019.10	55452985	55461642	minus	6	612928	
9606	Homo sapiens	7554	0	live	ZNF8	HF.18, Zfp128	zinc finger protein 8	zinc finger protein 8|zinc finger protein 272|zinc finger protein 8 (clone HF.18)|zinc finger protein HF.18	19q13.43	19	NC_000019.10	58278955	58302791	plus	4	194532	
9606	Homo sapiens	22850	0	live	ADNP2	ZNF508	ADNP homeobox 2	activity-dependent neuroprotector homeobox protein 2|ADNP homeobox protein 2|zinc finger protein 508	18q23	18	NC_000018.10	80109262	80140346	plus	7	617422	
9606	Homo sapiens	55647	0	live	RAB20		RAB20, member RAS oncogene family	ras-related protein Rab-20	13q34	13	NC_000013.11	110523066	110561722	minus	2		
9606	Homo sapiens	84220	0	live	RGPD5	BS-63, BS63, HEL161, RGP5	RANBP2 like and GRIP domain containing 5	RANBP2-like and GRIP domain-containing protein 5/6|RANBP2-like and GRIP domain-containing protein 5|epididymis luminal protein 161|ran-binding protein 2-like 1|ran-binding protein 2-like 1/2|ranBP2-like 1|ranBP2-like 1/2|ranBP2L1|sperm membrane protein BS-63	2q13	2	NC_000002.12	109760618	109857705	plus	27	612708	
9606	Homo sapiens	26233	0	live	FBXL6	FBL6, FBL6A, PP14630	F-box and leucine rich repeat protein 6	F-box/LRR-repeat protein 6|F-box protein Fbl6	8q24.3	8	NC_000008.11	144355431	144358472	minus	9	609076	
9606	Homo sapiens	11077	0	live	HSF2BP	MEILB2, POF19	heat shock transcription factor 2 binding protein	heat shock factor 2-binding protein|meiotic localizer of BRCA2	21q22.3	21	NC_000021.9	43444972	43659488	minus	13	604554	
9606	Homo sapiens	91526	0	live	ANKRD44	ARSB, PP6-ARS-B	ankyrin repeat domain 44	serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B|ankyrin repeat domain-containing protein 44|serine/threonine-protein phosphatase 6 regulatory subunit ARS-B	2q33.1	2	NC_000002.12	196967014	197310780	minus	33	620861	
9606	Homo sapiens	23052	0	live	ENDOD1		endonuclease domain containing 1	endonuclease domain-containing 1 protein	11q21	11	NC_000011.10	95089846	95132645	plus	2	619568	
9606	Homo sapiens	10045	0	live	SH2D3A	NSP1	SH2 domain containing 3A	SH2 domain-containing protein 3A|novel SH2-containing protein 1	19p13.3	19	NC_000019.10	6752160	6767435	minus	11	604721	
9606	Homo sapiens	10208	0	live	USPL1	C13orf22, D13S106E, bA121O19.1	ubiquitin specific peptidase like 1	SUMO-specific isopeptidase USPL1|USP-like 1|highly charged protein|ubiquitin-specific peptidase-like protein 1	13q12.3	13	NC_000013.11	30617920	30660766	plus	11	617470	
9606	Homo sapiens	80131	0	live	LRRC8E		leucine rich repeat containing 8 VRAC subunit E	volume-regulated anion channel subunit LRRC8E|leucine rich repeat containing 8 family member E|leucine-rich repeat-containing protein 8E	19p13.2	19	NC_000019.10	7888510	7902016	plus	5	612891	
9606	Homo sapiens	25912	0	live	C1orf43	HSPC012, NICE-3, NICE3, NS5ATP4, S863-3	chromosome 1 open reading frame 43	protein C1orf43|HCV NS5A-transactivated protein 4|hepatitis C virus NS5A-transactivated protein 4|uncharacterized protein C1orf43	1q21.3	1	NC_000001.11	154206720	154220590	minus	7	617428	
9606	Homo sapiens	57143	0	live	ADCK1	MCP2	aarF domain containing kinase 1	aarF domain-containing protein kinase 1	14q24.3	14	NC_000014.9	77800109	77935014	plus	17	620399	
10090	Mus musculus	432508	0	live	Cpsf6	4733401N12Rik, CFIM, CFIM68, HPBRII-4, HPBRII-7	cleavage and polyadenylation specific factor 6	cleavage and polyadenylation specificity factor subunit 6	10 65.41 cM	10	NC_000076.7	117180572	117212903	minus	12		
9606	Homo sapiens	23008	0	live	KLHDC10	PNAS-138, slim	kelch domain containing 10	kelch domain-containing protein 10|PNAS-119|scruin like at the midline homolog	7q32.2	7	NC_000007.14	130070534	130135705	plus	12	615152	
9606	Homo sapiens	79741	0	live	CCDC7	BIOT2, BioT2-A, BioT2-B, BioT2-C, C10orf68	coiled-coil domain containing 7	coiled-coil domain-containing protein 7|uncharacterized protein C10orf68|epididymis secretory sperm binding protein	10p11.22	10	NC_000010.11	32443324	32882864	plus	60	619444	
9606	Homo sapiens	91614	0	live	DEPDC7	TR2, dJ85M6.4	DEP domain containing 7	DEP domain-containing protein 7|dJ85M6.4 (novel 58.3 KDA protein)|novel 58.3 KDA protein	11p13	11	NC_000011.10	33015878	33033582	plus	10	612294	
9606	Homo sapiens	54758	0	live	KLHDC4		kelch domain containing 4	kelch domain-containing protein 4	16q24.2	16	NC_000016.10	87698146	87765986	minus	16	620518	
9606	Homo sapiens	84285	0	live	EIF1AD	OBELIX, haponin	eukaryotic translation initiation factor 1A domain containing	probable RNA-binding protein EIF1AD|eukaryotic translation initiation factor 1A domain-containing protein	11q13.1	11	NC_000011.10	65996545	66002157	minus	6	618473	
10090	Mus musculus	68219	0	live	Nudt21	25kDa, 3110048P04Rik, 5730530J16Rik, Cpsf5	nudix hydrolase 21	cleavage and polyadenylation specificity factor subunit 5|cleavage and polyadenylation specific factor 5, 25 kD subunit|nucleoside diphosphate-linked moiety X motif 21|nudix (nucleoside diphosphate linked moiety X)-type motif 21|nudix motif 21	8 46.05 cM	8	NC_000074.7	94746031	94763667	minus	7		
9606	Homo sapiens	29099	0	live	COMMD9	C11orf55, HSPC166, LINC00610	COMM domain containing 9	COMM domain-containing protein 9	11p13	11	NC_000011.10	36272292	36289424	minus	7	612299	
9606	Homo sapiens	518	0	live	ATP5MC3	ATP5G3, DYTSPG, P3	ATP synthase membrane subunit c locus 3	ATP synthase F(0) complex subunit C3, mitochondrial|ATP synthase lipid-binding protein, mitochondrial|ATP synthase proteolipid P3|ATP synthase proton-transporting mitochondrial F(0) complex subunit C3|ATP synthase subunit 9|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)|ATP synthase, H+ transporting, mitochondrial Fo complex subunit C3 (subunit 9)|ATP synthase, mitochondrial, C subunit-3|ATPase protein 9|ATPase subunit C|dicyclohexylcarbodiimide (DCCD)-reactive proteolipid subunit	2q31.1	2	NC_000002.12	175176258	175181710	minus	5	602736	
9606	Homo sapiens	79823	0	live	CAMKMT	C2orf34, CLNMT, CaM KMT, Cam, KMT	calmodulin-lysine N-methyltransferase	calmodulin-lysine N-methyltransferase	2p21	2	NC_000002.12	44361947	44772592	plus	18	609559	
9606	Homo sapiens	79591	0	live	ARMH3	C10orf76, DGARM	armadillo like helical domain containing 3	armadillo-like helical domain-containing protein 3|UPF0668 protein C10orf76|distal Golgi armadillo repeat protein	10q24.32	10	NC_000010.11	101845599	102056173	minus	33	620867	
9606	Homo sapiens	57205	0	live	ATP10D	ATPVD	ATPase phospholipid transporting 10D (putative)	phospholipid-transporting ATPase VD|ATPase, class V, type 10D|P4-ATPase flippase complex alpha subunit ATP10D|probable phospholipid-transporting ATPase VD|type IV aminophospholipid transporting ATPase	4p12	4	NC_000004.12	47485275	47593486	plus	23	619815	
9606	Homo sapiens	84747	0	live	UNC119B	POC7B	unc-119 lipid binding chaperone B	protein unc-119 homolog B|POC7 centriolar protein homolog B|unc-119 homolog B	12q24.31	12	NC_000012.12	120710458	120723640	plus	5	620513	
9606	Homo sapiens	55909	0	live	BIN3		bridging integrator 3	bridging integrator 3	8p21.3	8	NC_000008.11	22620418	22669121	minus	12	606396	
9606	Homo sapiens	84899	0	live	TMTC4	DFNB122	transmembrane O-mannosyltransferase targeting cadherins 4	protein O-mannosyl-transferase TMTC4|transmembrane and TPR repeat-containing protein 4|transmembrane and tetratricopeptide repeat containing 4	13q32.3	13	NC_000013.11	100603625	100675075	minus	22	618203	
9606	Homo sapiens	90060	0	live	CCDC120	JM11	coiled-coil domain containing 120	coiled-coil domain-containing protein 120	Xp11.23	X	NC_000023.11	49053572	49069858	plus	11	300947	
9606	Homo sapiens	26205	0	live	GMEB2	GMEB-2, P79PIF, PIF79	glucocorticoid modulatory element binding protein 2	glucocorticoid modulatory element-binding protein 2|DNA-binding protein p79PIF|PIF p79|parvovirus initiation factor, p79	20q13.33	20	NC_000020.11	63587605	63627101	minus	12	607451	
